
List of user-set options:

                                    Name   Value                used
                        file_print_level = 5                     yes
                   hessian_approximation = limited-memory        yes
                           linear_solver = mumps                 yes
                                max_iter = 800                   yes
                      nlp_scaling_method = user-scaling          yes
                             output_file = /Users/marcello/Documents/zhaw/BAZL/DRACONIAN/Dymos/gemini_traj_v5_out/IPOPT.out  yes
                             print_level = 5                     yes
                      print_user_options = yes                   yes
                                      sb = yes                   yes
This is Ipopt version 3.14.19, running with linear solver MUMPS 5.8.2.

Number of nonzeros in equality constraint Jacobian...:    72669
Number of nonzeros in inequality constraint Jacobian.:        0
Number of nonzeros in Lagrangian Hessian.............:        0

Total number of variables............................:      373
                     variables with only lower bounds:       50
                variables with lower and upper bounds:      178
                     variables with only upper bounds:        0
Total number of equality constraints.................:      297
Total number of inequality constraints...............:        0
        inequality constraints with only lower bounds:        0
   inequality constraints with lower and upper bounds:        0
        inequality constraints with only upper bounds:        0

iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 210  9.4292271e-01 3.29e-03 5.42e-02  -2.4 1.54e-01    -  1.00e+00 1.00e+00h  1
 211  9.4318506e-01 1.34e-02 1.19e-01  -2.4 2.65e-01    -  1.00e+00 1.00e+00h  1
 212  9.4222229e-01 1.00e-02 6.20e-02  -2.4 2.25e-01    -  1.00e+00 1.00e+00h  1
 213  9.4349330e-01 6.14e-03 4.26e-02  -2.4 1.42e-01    -  1.00e+00 1.00e+00h  1
 214  9.4383845e-01 2.74e-03 5.40e-02  -2.4 1.25e-01    -  1.00e+00 1.00e+00h  1
 215  9.4477458e-01 1.68e-03 2.88e-02  -2.4 5.91e-02    -  1.00e+00 1.00e+00h  1
 216  9.1490297e-01 7.00e-02 1.83e-01  -3.7 6.52e-01    -  9.82e-01 1.00e+00h  1
 217  8.6827582e-01 3.58e-01 2.24e-01  -3.7 5.52e+00    -  1.00e+00 4.26e-01h  1
 218  8.4263684e-01 4.10e-01 2.27e-01  -3.7 1.81e+00    -  1.90e-01 1.00e+00h  1
 219  8.5579457e-01 1.71e-01 1.31e-01  -3.1 1.46e+00    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 220  8.4514524e-01 2.72e-01 2.22e-01  -3.3 8.01e-01    -  5.08e-01 1.00e+00h  1
 221  8.3511717e-01 1.74e-01 1.04e-01  -4.2 7.86e-01    -  1.00e+00 1.00e+00h  1
 222  8.9034158e-01 9.58e-02 1.39e-01  -3.8 1.14e+00    -  7.47e-01 1.00e+00h  1
 223  8.8587788e-01 7.73e-02 1.21e-01  -3.9 1.54e+00    -  1.00e+00 2.66e-01h  1
 224  8.7060571e-01 6.12e-02 6.47e-02  -3.9 2.11e+00    -  1.00e+00 6.79e-01h  1
 225  8.6960242e-01 8.88e-02 2.05e-01  -3.9 9.19e-01    -  4.27e-01 1.00e+00h  1
 226  8.6702392e-01 4.41e-02 9.04e-02  -3.9 5.29e-01    -  1.00e+00 1.00e+00h  1
 227  8.7996590e-01 7.86e-03 9.74e-02  -4.1 3.01e-01    -  1.00e+00 9.99e-01h  1
 228  8.7837777e-01 1.44e-02 1.86e-01  -4.2 6.14e-01    -  7.12e-01 6.90e-01h  1
 229  8.7162929e-01 6.27e-02 2.17e-01  -4.2 1.59e+00    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 230  8.6615859e-01 5.29e-02 2.61e-01  -4.2 2.81e+00    -  5.09e-01 5.71e-01h  1
 231  8.5078966e-01 8.64e-02 1.81e-01  -4.2 1.34e+00    -  8.80e-01 1.00e+00h  1
 232  8.4513189e-01 9.51e-02 2.20e-01  -3.7 1.35e+00    -  1.00e+00 1.00e+00h  1
 233  8.5900678e-01 7.39e-02 3.35e-01  -3.8 7.68e-01    -  1.00e+00 1.00e+00h  1
 234  8.6105865e-01 3.81e-02 1.29e-01  -4.1 4.48e-01    -  1.00e+00 1.00e+00h  1
 235  8.6851339e-01 2.40e-02 4.74e-02  -5.2 5.06e-01    -  1.00e+00 1.00e+00h  1
 236  8.6654547e-01 1.44e-02 1.58e-01  -4.7 4.77e-01    -  1.00e+00 1.00e+00h  1
 237  8.6595322e-01 4.29e-03 5.66e-02  -5.0 1.53e-01    -  1.00e+00 1.00e+00h  1
 238  8.6841572e-01 2.61e-03 5.58e-02  -4.4 1.88e-01    -  1.00e+00 1.00e+00h  1
 239  8.6829511e-01 7.71e-04 3.20e-02  -5.2 1.81e-01    -  1.00e+00 9.98e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 240  8.6711314e-01 3.77e-03 2.66e-02  -6.0 5.89e-01    -  1.00e+00 1.00e+00h  1
 241  8.6102866e-01 7.72e-02 2.17e-01  -6.7 3.41e+00    -  1.00e+00 1.00e+00h  1
 242  8.4931783e-01 7.61e-02 1.58e-01  -6.8 1.27e+00    -  4.44e-01 1.00e+00h  1
 243  8.4162847e-01 8.78e-02 1.54e-01  -5.3 1.65e+00    -  1.00e+00 1.00e+00h  1
 244  8.5492881e-01 4.74e-02 1.82e-01  -5.7 6.31e-01    -  1.00e+00 1.00e+00h  1
 245  8.4893429e-01 2.70e-02 9.89e-02  -5.5 5.36e-01    -  1.00e+00 1.00e+00h  1
 246  8.6575125e-01 2.29e-03 3.37e-02  -5.2 6.25e-01    -  1.00e+00 1.00e+00h  1
 247  8.6134283e-01 1.47e-01 1.59e-01  -4.9 1.79e+00    -  1.00e+00 1.00e+00h  1
 248  8.5319727e-01 5.11e-02 6.00e-02  -5.0 3.18e-01    -  1.00e+00 1.00e+00h  1
 249  8.6173771e-01 5.72e-02 4.14e-02  -5.0 8.77e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 250  8.5863534e-01 1.90e-01 3.00e-01  -5.2 9.56e-01    -  1.00e+00 1.00e+00h  1
 251  8.5863792e-01 5.07e-02 1.92e-01  -5.3 7.33e-01    -  1.00e+00 1.00e+00h  1
 252  8.5750465e-01 6.56e-02 1.14e-01  -5.3 5.80e-01    -  3.20e-01 1.00e+00h  1
 253  8.5976042e-01 6.12e-02 1.32e-01  -5.3 5.26e-01    -  1.00e+00 1.00e+00h  1
 254  8.6545914e-01 2.14e-02 1.35e-01  -5.4 5.91e-01    -  6.57e-02 9.77e-01H  1
 255  8.6134195e-01 2.57e-02 1.07e-01  -5.8 6.18e-01    -  1.00e+00 1.00e+00h  1
 256  8.5958491e-01 5.56e-02 1.07e-01  -5.6 6.23e-01    -  1.00e+00 1.00e+00h  1
 257  8.5801493e-01 6.92e-03 9.00e-02  -5.1 3.14e-01    -  1.00e+00 1.00e+00h  1
 258  8.6119890e-01 1.04e-02 9.40e-02  -5.8 1.49e-01    -  1.00e+00 1.00e+00h  1
 259  8.6225000e-01 4.51e-03 4.53e-02  -5.9 1.91e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 260  8.6184598e-01 3.71e-03 3.23e-02  -6.3 3.26e-01    -  1.00e+00 1.00e+00h  1
 261  8.6148956e-01 1.37e-03 1.35e-02  -7.4 2.04e-01    -  1.00e+00 1.00e+00h  1
 262  8.6091431e-01 1.75e-03 1.90e-02  -8.2 2.92e-01    -  1.00e+00 1.00e+00h  1
 263  8.6056961e-01 1.32e-03 2.64e-02  -9.0 4.01e-01    -  1.00e+00 1.00e+00h  1
 264  8.6040248e-01 1.25e-03 2.48e-02  -7.0 1.29e+00    -  1.00e+00 6.54e-02h  1
 265  8.5684820e-01 2.44e-02 1.10e-01  -5.8 2.22e+00    -  1.00e+00 1.00e+00h  1
 266  8.5491059e-01 1.84e-02 1.04e-01  -5.9 1.04e+00    -  1.00e+00 2.65e-01h  1
 267  8.5249589e-01 1.17e-02 3.56e-02  -8.0 8.33e-01    -  5.52e-01 7.82e-01h  1
 268  8.5655892e-01 1.14e-02 9.23e-02  -5.6 2.53e-01    -  1.00e+00 1.00e+00h  1
 269  8.5645452e-01 5.38e-03 2.20e-02  -5.7 2.31e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 270  8.5943252e-01 3.50e-04 5.18e-02  -6.3 6.65e-02    -  1.00e+00 1.00e+00h  1
 271  8.5948661e-01 1.14e-04 7.40e-03  -6.0 5.46e-02    -  1.00e+00 1.00e+00h  1
 272  8.5947957e-01 9.39e-05 3.30e-03  -6.9 6.13e-02    -  1.00e+00 1.00e+00h  1
 273  8.5943491e-01 1.38e-04 1.85e-02  -6.7 8.41e-02    -  1.00e+00 1.00e+00h  1
 274  8.5930663e-01 2.86e-04 1.64e-02  -7.1 1.70e-01    -  1.00e+00 1.00e+00h  1
 275  8.5900656e-01 2.88e-03 4.09e-02  -7.5 2.94e-01    -  1.00e+00 1.00e+00h  1
 276  8.5855817e-01 4.05e-03 1.88e-02  -8.7 1.37e-01    -  1.00e+00 1.00e+00h  1
 277  8.5888858e-01 6.89e-04 4.15e-03  -8.5 5.37e-02    -  1.00e+00 1.00e+00h  1
 278  8.5915773e-01 3.73e-05 4.14e-03  -9.6 8.87e-02    -  1.00e+00 1.00e+00h  1
 279  8.5855137e-01 3.89e-03 1.13e-01 -10.6 8.60e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 280  8.5769506e-01 3.60e-03 5.42e-02  -8.6 1.41e+00    -  1.00e+00 3.23e-01h  1
 281  8.5126887e-01 2.15e-02 1.32e-01  -7.1 7.18e+00    -  9.26e-01 1.96e-01h  1
 282  8.5005696e-01 2.66e-02 1.48e-01  -6.8 4.81e-01    -  1.00e+00 1.00e+00h  1
 283  8.5180804e-01 1.03e-02 6.17e-02  -5.0 3.24e-01    -  1.00e+00 1.00e+00h  1
 284  8.5690165e-01 1.72e-03 5.78e-02  -5.1 5.28e-01    -  1.00e+00 1.00e+00h  1
 285  8.5496088e-01 8.70e-03 5.52e-02  -6.3 5.18e+00    -  1.00e+00 3.89e-01h  1
 286  8.4270455e-01 1.95e-01 1.66e-01  -4.8 1.63e+01    -  1.00e+00 1.00e+00h  1
 287  8.2482869e-01 2.17e-01 1.82e-01  -5.0 2.22e+02    -  1.76e-01 5.98e-02h  1
 288  7.9888004e-01 2.59e-01 3.00e-01  -5.0 1.39e+02    -  3.33e-02 4.83e-02h  1
 289  7.7805966e-01 2.34e-01 2.98e-01  -5.0 2.89e+01    -  1.56e-01 1.40e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 290  7.7571256e-01 2.34e-01 2.94e-01  -5.0 2.17e+02    -  4.54e-02 2.04e-03h  1
 291  7.2884799e-01 3.21e-01 1.33e-01  -5.0 3.58e+02    -  2.67e-02 3.37e-02f  1
 292  7.1383773e-01 3.39e-01 2.72e-01  -5.0 5.08e+02    -  1.85e-02 6.94e-03h  1
 293  6.8117128e-01 3.85e-01 2.38e-01  -5.0 1.02e+03    -  3.43e-03 8.98e-03h  1
 294  6.7476542e-01 4.18e-01 2.02e-01  -4.4 1.42e+02    -  2.27e-02 1.46e-02f  1
 295  7.0621347e-01 4.61e-01 1.71e-01  -3.2 3.34e+01    -  6.12e-02 2.46e-01h  3
 296  6.9619028e-01 4.76e-01 1.85e-01  -4.3 9.83e+00    -  6.43e-01 8.78e-02h  1
 297  7.1065930e-01 3.11e-01 2.35e-01  -4.3 1.75e+01    -  9.13e-01 4.03e-01h  1
 298  6.7530322e-01 1.08e+00 1.79e-01  -4.3 1.21e+02    -  3.36e-01 1.30e-01h  1
 299  6.6176282e-01 1.11e+00 1.37e-01  -4.3 3.01e+01    -  5.79e-01 2.60e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 300  6.8620824e-01 1.44e+01 1.80e-01  -2.3 1.11e+02    -  4.33e-02 5.92e-01f  1
 301  6.7806788e-01 1.00e+01 1.89e-01  -3.3 3.82e+01    -  2.61e-01 3.57e-01h  1
 302  6.8256614e-01 7.05e+00 1.69e-01  -3.3 4.28e+01    -  3.48e-01 5.31e-01h  1
 303  6.6184395e-01 4.71e+00 1.60e-01  -3.3 4.08e+01    -  4.46e-01 4.99e-01h  1
 304  6.1541086e-01 3.60e+00 1.38e-01  -3.3 1.75e+01    -  3.76e-01 3.06e-01h  1
 305  6.6002964e-01 3.27e+00 2.31e-01  -2.9 1.88e+01    -  6.86e-01 1.00e+00h  1
 306  6.1727203e-01 9.27e+00 1.63e-01  -3.3 9.90e+00    -  7.03e-01 1.00e+00h  1
 307  6.0734066e-01 3.73e+00 1.92e-01  -3.3 7.73e+00    -  3.36e-01 1.00e+00h  1
 308  6.2211278e-01 2.55e+00 2.18e-01  -3.6 1.18e+01    -  7.24e-01 5.00e-01h  2
 309  6.4557906e-01 2.39e+00 1.91e-01  -3.1 9.50e+00    -  9.37e-01 5.00e-01h  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 310  6.7851160e-01 2.32e+00 1.80e-01  -3.2 3.05e+00    -  1.00e+00 1.00e+00h  1
 311  6.8436287e-01 1.19e+00 1.15e-01  -3.3 2.64e+00    -  1.00e+00 7.11e-01h  1
 312  6.8601938e-01 1.45e+00 1.14e-01  -3.3 3.78e+00    -  4.47e-01 4.51e-01h  2
 313  6.9190845e-01 1.09e+00 1.46e-01  -3.3 2.71e+00    -  1.00e+00 5.00e-01h  2
 314  7.0176395e-01 9.70e-01 9.81e-02  -2.4 6.12e+00    -  1.21e-01 1.25e-01h  4
 315  7.3903661e-01 7.82e-01 1.23e-01  -3.1 4.77e+00    -  3.47e-01 3.46e-01h  2
 316  8.8493609e-01 4.70e-01 3.08e-01  -2.5 3.77e+00    -  2.20e-01 5.75e-01H  1
 317  8.0466820e-01 6.19e-01 8.88e-02  -3.0 2.12e+00    -  1.00e+00 1.00e+00h  1
 318  8.4370455e-01 3.86e-01 1.87e-01  -3.0 1.33e+00    -  1.00e+00 1.00e+00h  1
 319  9.0866205e-01 1.72e-01 2.01e-01  -3.0 1.32e+00    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 320  9.2261619e-01 5.01e-02 6.69e-02  -3.0 7.27e-01    -  1.00e+00 1.00e+00h  1
 321  9.1780528e-01 2.83e-02 9.47e-02  -3.0 5.56e-01    -  1.00e+00 1.00e+00h  1
 322  9.1884404e-01 8.21e-03 1.27e-01  -3.0 4.02e-01    -  1.00e+00 1.00e+00h  1
 323  9.1527577e-01 1.31e-02 8.94e-02  -3.0 5.40e-01    -  1.00e+00 1.00e+00h  1
 324  9.1098614e-01 7.73e-03 5.58e-02  -3.0 6.25e-01    -  1.00e+00 1.00e+00h  1
 325  8.9305995e-01 8.31e-02 1.26e-01  -3.0 1.89e+00    -  1.00e+00 1.00e+00h  1
 326  8.8847733e-01 3.66e-02 7.06e-02  -3.0 4.91e-01    -  1.00e+00 1.00e+00h  1
 327  8.9821585e-01 1.46e-02 5.85e-02  -3.0 2.48e-01    -  1.00e+00 1.00e+00h  1
 328  9.0113952e-01 2.29e-03 3.28e-02  -3.0 1.97e-01    -  1.00e+00 1.00e+00h  1
 329  8.9989929e-01 6.00e-03 3.59e-02  -3.0 3.57e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 330  8.9888814e-01 9.33e-04 9.16e-02  -3.0 1.12e+00    -  1.00e+00 1.00e+00H  1
 331  9.0661358e-01 2.87e-04 1.33e-01  -3.0 1.38e+00    -  1.00e+00 1.00e+00H  1
 332  8.8254955e-01 3.55e-02 1.13e-01  -3.0 8.91e-01    -  1.00e+00 1.00e+00h  1
 333  8.8450946e-01 2.88e-02 6.96e-02  -3.0 5.12e-01    -  1.00e+00 1.00e+00h  1
 334  8.8819956e-01 9.39e-03 1.23e-02  -3.0 4.39e-01    -  1.00e+00 1.00e+00h  1
 335  8.9187286e-01 4.74e-03 2.74e-02  -3.0 2.68e-01    -  1.00e+00 1.00e+00h  1
 336  8.9126102e-01 2.80e-03 4.01e-02  -3.0 2.03e-01    -  1.00e+00 1.00e+00h  1
 337  8.8950951e-01 5.35e-03 4.06e-02  -3.0 3.75e-01    -  1.00e+00 1.00e+00h  1
 338  8.8905112e-01 3.97e-03 2.76e-02  -3.0 2.79e-01    -  1.00e+00 1.00e+00h  1
 339  8.8753204e-01 8.89e-03 2.34e-02  -3.0 2.89e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 340  8.8713084e-01 3.94e-03 3.17e-02  -3.0 2.57e-01    -  1.00e+00 1.00e+00h  1
 341  8.8665928e-01 3.18e-03 4.73e-02  -3.0 2.62e-01    -  1.00e+00 1.00e+00h  1
 342  8.8610240e-01 1.43e-03 9.32e-02  -3.0 2.01e-01    -  1.00e+00 1.00e+00h  1
 343  8.8490791e-01 3.77e-03 1.41e-01  -3.0 2.97e-01    -  1.00e+00 1.00e+00h  1
 344  8.8291086e-01 8.83e-03 2.76e-01  -3.0 1.46e+00    -  1.00e+00 2.50e-01h  3
 345  8.9063383e-01 7.24e-03 1.27e-01  -3.0 5.01e-01    -  1.00e+00 1.00e+00H  1
 346  8.8101404e-01 3.15e-02 1.48e-01  -3.0 4.87e-01    -  1.00e+00 1.00e+00h  1
 347  8.7653250e-01 4.10e-02 6.73e-02  -3.0 7.82e-01    -  1.00e+00 1.00e+00h  1
 348  8.7845313e-01 7.91e-02 1.17e-01  -3.0 1.16e+00    -  1.00e+00 1.00e+00h  1
 349  8.7186951e-01 1.60e-01 1.59e-01  -3.0 1.70e+00    -  1.00e+00 5.00e-01h  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 350  8.6636830e-01 7.16e-02 1.21e-01  -3.0 1.02e+00    -  1.00e+00 1.00e+00h  1
 351  8.6595855e-01 1.12e-01 1.39e-01  -3.0 6.87e-01    -  1.00e+00 1.00e+00h  1
 352  8.7590206e-01 6.00e-02 1.01e-01  -3.0 2.90e-01    -  1.00e+00 1.00e+00h  1
 353  8.8173455e-01 2.33e-02 1.10e-01  -3.0 2.09e-01    -  1.00e+00 1.00e+00h  1
 354  8.8174473e-01 1.15e-02 1.07e-01  -3.0 2.80e-01    -  1.00e+00 1.00e+00h  1
 355  8.8215568e-01 1.18e-02 4.00e-02  -3.0 1.99e-01    -  1.00e+00 1.00e+00h  1
 356  8.8312287e-01 1.07e-03 2.74e-02  -3.0 9.79e-02    -  1.00e+00 1.00e+00h  1
 357  8.8329237e-01 4.24e-04 1.02e-02  -3.0 4.70e-02    -  1.00e+00 1.00e+00h  1
 358  8.8017171e-01 3.80e-03 2.37e-02  -4.4 1.42e-01    -  1.00e+00 1.00e+00h  1
 359  8.7600935e-01 7.86e-03 4.65e-02  -4.4 7.73e-01    -  1.00e+00 3.66e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 360  8.7189611e-01 2.51e-02 8.97e-02  -4.4 7.51e-01    -  1.00e+00 7.61e-01h  1
 361  8.7008213e-01 2.97e-02 9.74e-02  -4.4 4.82e-01    -  1.00e+00 1.00e+00h  1
 362  8.6971140e-01 1.67e-02 3.61e-02  -4.4 3.57e-01    -  1.00e+00 1.00e+00h  1
 363  8.7809683e-01 1.11e-02 1.30e-01  -4.4 2.43e-01    -  1.00e+00 1.00e+00H  1
 364  8.7291637e-01 6.33e-03 4.10e-02  -4.4 1.58e-01    -  1.00e+00 1.00e+00h  1
 365  8.7406222e-01 3.69e-03 4.98e-02  -4.4 6.74e-02    -  1.00e+00 1.00e+00h  1
 366  8.7432171e-01 1.14e-03 9.24e-03  -4.4 4.47e-02    -  1.00e+00 1.00e+00h  1
 367  8.7453001e-01 4.75e-05 7.40e-03  -4.4 1.33e-02    -  1.00e+00 1.00e+00h  1
 368  8.7430221e-01 7.05e-04 1.42e-02  -5.8 9.82e-02    -  1.00e+00 8.99e-01h  1
 369  8.7366519e-01 1.34e-02 8.01e-02  -5.9 5.56e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 370  8.7267599e-01 3.45e-03 5.92e-02  -5.9 9.80e-02    -  7.34e-01 1.00e+00h  1
 371  8.7318459e-01 1.15e-03 4.88e-02  -5.9 5.56e-02    -  9.39e-01 1.00e+00h  1
 372  8.7358850e-01 3.89e-04 1.02e-02  -5.9 1.05e-01    -  1.00e+00 1.00e+00h  1
 373  8.7115492e-01 6.08e-02 1.01e-01  -5.9 1.74e+00    -  1.77e-01 1.00e+00h  1
 374  8.6325179e-01 4.57e-02 1.98e-01  -5.9 5.64e-01    -  1.00e+00 1.00e+00h  1
 375  8.6408537e-01 1.97e-02 1.08e-01  -5.9 7.68e-01    -  1.00e+00 8.77e-01h  1
 376  8.6619532e-01 1.68e-02 9.75e-02  -5.9 4.09e-01    -  1.00e+00 5.00e-01h  2
 377  8.7115344e-01 1.01e-02 5.05e-02  -5.9 3.33e-01    -  1.00e+00 1.00e+00h  1
 378  8.7098311e-01 3.47e-03 3.05e-02  -5.9 3.23e-01    -  9.61e-01 1.00e+00h  1
 379  8.6999237e-01 2.82e-02 1.07e-01  -5.9 4.00e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 380  8.7020999e-01 7.83e-03 2.32e-02  -5.9 2.41e-01    -  1.00e+00 1.00e+00h  1
 381  8.7179665e-01 4.82e-03 6.35e-02  -5.9 1.69e-01    -  1.00e+00 7.19e-01H  1
 382  8.7092450e-01 6.15e-03 1.59e-02  -5.9 1.38e-01    -  8.00e-02 1.00e+00f  1
 383  8.7126040e-01 3.45e-04 2.02e-02  -5.9 1.67e-01    -  1.00e+00 1.00e+00h  1
 384  8.6944060e-01 1.10e-02 1.33e-01  -5.9 2.00e+00    -  8.15e-01 1.00e+00h  1
 385  8.6786705e-01 1.84e-02 1.35e-01  -5.9 1.93e+01    -  4.30e-01 8.86e-02h  1
 386  8.5271813e-01 2.55e-01 2.61e-01  -5.9 1.17e+01    -  9.37e-01 1.00e+00f  1
 387  7.9830546e-01 3.31e-01 4.37e-01  -5.9 8.84e+00    -  1.00e+00 4.51e-01h  1
 388  7.9127999e-01 3.17e-01 3.33e-01  -5.9 1.84e+01    -  3.47e-01 4.49e-02h  1
 389  7.6176865e-01 3.09e-01 1.77e-01  -5.9 7.69e+01    -  5.65e-02 6.29e-02h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 390  7.2105382e-01 3.75e-01 3.11e-01  -5.9 4.61e+02    -  8.90e-04 1.46e-02h  1
 391  7.2055552e-01 3.74e-01 3.09e-01  -5.9 2.49e+01    -  2.03e-01 3.08e-03h  1
 392  7.5059428e-01 2.28e-01 2.57e-01  -5.9 2.18e+00    -  4.47e-02 4.57e-01h  1
 393  7.6791344e-01 1.60e-01 2.98e-01  -5.9 2.95e+00    -  1.49e-02 3.87e-01h  2
 394  7.7777853e-01 1.37e-01 3.33e-01  -3.8 4.54e+00    -  1.36e-01 1.76e-01h  1
 395  8.5121968e-01 1.98e-01 3.87e-01  -3.3 1.55e+00    -  3.25e-01 1.00e+00h  1
 396  8.3976773e-01 8.06e-02 2.89e-01  -3.7 7.96e-01    -  1.00e+00 1.00e+00h  1
 397  8.6044826e-01 2.98e-02 1.56e-01  -3.9 9.34e-01    -  1.00e+00 1.00e+00h  1
 398  8.6542100e-01 2.61e-02 1.05e-01  -4.0 3.25e-01    -  1.00e+00 1.00e+00h  1
 399  8.6559611e-01 2.10e-02 8.52e-02  -4.0 3.70e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 400  8.6585839e-01 3.23e-03 6.90e-02  -4.0 2.03e-01    -  1.00e+00 1.00e+00h  1
 401  8.6465741e-01 2.14e-02 1.11e-01  -4.0 2.46e-01    -  1.00e+00 1.00e+00h  1
 402  8.6420539e-01 4.09e-03 8.94e-02  -4.0 1.73e-01    -  1.00e+00 1.00e+00h  1
 403  8.6475970e-01 1.75e-03 2.43e-02  -4.0 1.13e-01    -  1.00e+00 1.00e+00h  1
 404  8.6561052e-01 1.93e-03 1.53e-02  -4.0 7.47e-02    -  1.00e+00 1.00e+00h  1
 405  8.6509222e-01 2.79e-03 1.93e-02  -4.0 2.91e-01    -  1.00e+00 1.00e+00h  1
 406  8.6280518e-01 2.60e-02 7.65e-02  -4.0 1.26e+00    -  1.00e+00 1.00e+00h  1
 407  8.5967864e-01 2.17e-02 8.40e-02  -4.0 3.28e-01    -  1.00e+00 1.00e+00h  1
 408  8.6084642e-01 1.32e-02 1.82e-02  -4.0 6.38e-01    -  1.00e+00 1.00e+00h  1
 409  8.6733282e-01 6.25e-04 1.57e-01  -4.0 2.68e-01    -  1.00e+00 1.00e+00H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 410  8.6195015e-01 1.34e-02 1.69e-02  -4.0 1.97e-01    -  1.00e+00 1.00e+00h  1
 411  8.6438686e-01 2.94e-03 7.97e-02  -4.0 9.57e-02    -  1.00e+00 1.00e+00h  1
 412  8.6420153e-01 1.61e-03 1.58e-02  -4.0 7.74e-02    -  1.00e+00 1.00e+00h  1
 413  8.6453223e-01 1.71e-04 2.42e-02  -4.0 3.32e-02    -  1.00e+00 1.00e+00h  1
 414  8.6452597e-01 7.99e-05 4.28e-03  -4.0 5.62e-02    -  1.00e+00 1.00e+00h  1
 415  8.6404764e-01 5.49e-04 2.38e-02  -5.7 3.87e-01    -  1.00e+00 8.47e-01h  1
 416  8.6293881e-01 2.74e-02 1.22e-01  -5.8 1.76e+00    -  7.39e-01 1.00e+00h  1
 417  8.5749473e-01 7.07e-02 2.05e-01  -5.8 2.67e+00    -  4.67e-01 1.00e+00h  1
 418  8.3489586e-01 1.54e-01 2.11e-01  -5.8 1.51e+00    -  8.94e-01 1.00e+00h  1
 419  8.3592090e-01 5.51e-02 1.09e-01  -4.6 1.35e+00    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 420  8.4835814e-01 4.47e-02 1.49e-01  -4.3 1.06e+00    -  1.00e+00 1.00e+00h  1
 421  8.5199274e-01 2.53e-02 9.63e-02  -4.4 3.70e-01    -  1.00e+00 1.00e+00h  1
 422  8.6360198e-01 3.78e-03 4.77e-02  -4.5 5.81e-01    -  4.51e-01 1.00e+00h  1
 423  8.6022144e-01 2.24e-02 1.63e-01  -4.5 7.57e-01    -  1.00e+00 4.48e-01h  1
 424  8.6286444e-01 1.47e-02 1.76e-01  -4.5 4.92e-01    -  9.39e-01 5.00e-01h  2
 425  8.6724312e-01 6.06e-03 1.64e-01  -4.5 3.49e-01    -  1.00e+00 1.00e+00H  1
 426  8.6641851e-01 5.80e-03 1.62e-01  -4.5 1.79e+00    -  5.83e-01 4.42e-02h  4
